Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,GV Acuña,Identidad Cultural y poesía de Pérez Zeledón,2013,Revista Comunicación,revistas.tec.ac.cr,https://revistas.tec.ac.cr/index.php/comunicacion/article/view/1046,,826,09/05/22 09:46,,,,,,,,,0,0.00,0,1,9,"… Con base en criterios derivados de las teorías sociales sobre identidad cultural, se analiza una muestra de poesía (Colección Privada Luis E. Arce) publicada por autores de ese …",https://revistas.tec.ac.cr/index.php/comunicacion/article/download/1046/949,
0,"DELCYLAS LOS LIBERALES, ...",La globalización y el sistema global,2013,El ayer y el hoy …,books.google.com,https://books.google.com/books?hl=en&lr=&id=uInVm5LO67AC&oi=fnd&pg=PT403&dq=%22identidad+cultural%22&ots=1ImKg4YFwo&sig=5swF3WQj89IlbFq5Wg_lGMCSCI0,,827,09/05/22 09:46,,,,,,,,,0,0.00,0,2,9,No hay duda alguna de que el actual periodo de la historia mundial es de globalización. La acumulación de capital se ha descentralizado geográficamente de un modo acelerado …,,"https://scholar.google.com/scholar?q=related:QCU1IHaELxkJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"FLP La Rosa Paredes, KP Reyes Martin","Identidad cultural de los participantes de la agrupación folclórica Latidos Reales Los Wankas para el fomento del turismo, Huancayo 2021",2021,,repositorio.ucv.edu.pe,https://repositorio.ucv.edu.pe/handle/20.500.12692/81845,,828,09/05/22 09:46,,,,,,,,,0,0.00,0,2,1,"… medir la variable identidad cultural fue realizada mediante un listado de preguntas cerradas, y se observó que casi el 50% poder identidad cultural. De la misma forma que se …",https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/81845/La%20Rosa_PFLP_Reyes_MKP-SD.pdf?sequence=1,
0,"KG Monteza Herrera, GP Sandoval Grandez",Diseño Arquitectónico de un Centro Cultural para fortalecer la Identidad Cultural a través del Teatro en la Ciudad de Tarapoto-2018,2019,,repositorio.unsm.edu.pe,http://repositorio.unsm.edu.pe/handle/11458/3525,,829,09/05/22 09:46,,,,,,,,,0,0.00,0,2,3,"La presente investigación tiene como objetivo fortalecer la identidad cultural en la ciudad de Tarapoto, a través del teatro, mediante el diseño arquitectónico de un Centro cultural. Éste …",http://repositorio.unsm.edu.pe/bitstream/handle/11458/3525/ARQUITECTURA%20-%20Kelly%20Giovany%20Monteza%20Herrera%20&%20Grecia%20Patricia%20Sandoval%20Grandez.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:aGWUAe36d7MJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,JM Salazar,"La investigación acerca de la identidad cultural, nacional y supra-nacional y su importancia en el proceso educativo",1989,Revista de Educación de Puerto Rico (REduca),revistas.upr.edu,https://revistas.upr.edu/index.php/educacion/article/download/16274/13818,"https://scholar.google.com/scholar?cites=12237879750228819387&as_sdt=2005&sciodt=0,5&hl=en",830,09/05/22 09:46,PDF,,,,,,,,1,0.03,1,1,33,"Al hablar de la educación y de la investigación que la nutre hay dos vertientes a considerar: a) La investigación que directamente se refiere al proceso, ya sea en sus aspectos …",https://revistas.upr.edu/index.php/educacion/article/download/16274/13818,"https://scholar.google.com/scholar?q=related:u71VNMuu1akJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,NC Chamba Pesántez,Identidad cultural en la conservación de costumbres de la comuna de Lumbisí en la parroquia Cumbayá,2019,,dspace.uce.edu.ec,http://www.dspace.uce.edu.ec/handle/25000/20087,,831,09/05/22 09:46,,,,,,,,,0,0.00,0,1,3,… El presente estudio tiene por objeto rescatar la identidad cultural de los habitantes de la comuna de … En este estudio acerca de la identidad cultural en relación con la conservación de …,http://www.dspace.uce.edu.ec/bitstream/25000/20087/1/T-UCE-0010-FIL-664.pdf,"https://scholar.google.com/scholar?q=related:pRZ0p-SO3GgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"J Garcia, L Marina",Valores de Identidad cultural desde la monumentalistica de Alberto Lescay en la region oriental.,2019,,roa.ult.edu.cu,http://roa.ult.edu.cu/jspui/handle/123456789/3988,,832,09/05/22 09:46,,,,,,,,,0,0.00,0,2,3,"… Abstract: Los estudios científico s sobre los valores de identidad cultural , expresado s a … y lo subjetivo , a l concebir la identidad cultural como proceso progresivo en el establecimiento …",,"https://scholar.google.com/scholar?q=related:ABeOS2OHBXMJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"Y Briñez Ampudia, OL Zambrano Bayona",Identidad cultural encaminada a la educación ambiental en estudiantes de quinto grado del colegio Kimy Pernía Domico de Bogotá,2021,,repository.libertadores.edu.co,https://repository.libertadores.edu.co/handle/11371/3841,,833,09/05/22 09:46,,,,,,,,,0,0.00,0,2,1,"… La presente investigación se basa en los temas de la identidad cultural y educación ambiental, siendo estos ejes fundamentales en el sistema educativo y en los procesos de …",https://repository.libertadores.edu.co/bitstream/handle/11371/3841/Bri%C3%B1ez_Zambrano_2021.PDF?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:I7ugbRzDqY4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"KPL Oñate, DOS Guerrero, VCL Saltos, ...",Gastronomía típica como identidad cultural,2022,…,cienciadigital.org,https://cienciadigital.org/revistacienciadigital2/index.php/ConcienciaDigital/article/view/2000,,834,09/05/22 09:46,,,,,,,,,0,0.00,0,4,1,"Introducción. Actualmente la gastronomía típica es considerada como un patrimonio importante para el desarrollo del turismo, la degustación de platos típicos genera una experiencia …",https://cienciadigital.org/revistacienciadigital2/index.php/ConcienciaDigital/article/view/2000/4918,
0,"VM Estrada, AB Rivero, EG Pérez",LA EDUCACION ARTÌSTICA EN LA FORMACION DE LA IDENTIDAD CULTURAL LOCAL,,eumed.net,,https://www.eumed.net/rev/atlante/2018/09/educacion-artistica-identidad.zip,,835,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,3,,"… Cuando nos referimos a la formación de la identidad cultural local en los estudiantes por su connotación filosófica de la educación, es un tema de mucha vigencia y actualidad a raíz …",https://www.eumed.net/rev/atlante/2018/09/educacion-artistica-identidad.zip,"https://scholar.google.com/scholar?q=related:E0JnkjR_YfAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"AJM Meneses, MCB Zambrano, ...",Runaykachay de ser pastuso: hacia el fortalecimiento de la identidad cultural,2020,Fedumar Pedagogía …,editorial.umariana.edu.co,http://editorial.umariana.edu.co/revistas/index.php/fedumar/article/download/2296/2509,,836,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,3,2,"… 1 Artículo resultado de la investigación “Fortalecimiento de la identidad cultural a través del dialecto pastuso”, llevada a cabo en el periodo junio 2019-2020. Distinción Meritoria …",http://editorial.umariana.edu.co/revistas/index.php/fedumar/article/download/2296/2509,
0,SE Chávez Montalván,La Literatura Infantil como proceso creativo para el abordaje de la identidad cultural manabita,2021,,repositorio.sangregorio.edu.ec,http://repositorio.sangregorio.edu.ec/handle/123456789/1910,,837,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,La presente investigación tuvo como objetivo explorar la Literatura Infantil como proceso creativo para el abordaje de la identidad cultural manabita. La metodología se centra en el …,http://repositorio.sangregorio.edu.ec/bitstream/123456789/1910/1/La%20Literatura%20Infantil%20como%20proceso%20creativo%20para%20el%20abordaje%20de%20la%20identidad%20cultural%20manabita.PDF,"https://scholar.google.com/scholar?q=related:Mn_y96jGcuQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,AP Valoyes Ríos,Trenzas afro como identidad cultural,2018,,repository.unipiloto.edu.co,http://repository.unipiloto.edu.co/handle/20.500.12277/10106,,838,09/05/22 09:46,,,,,,,,,0,0.00,0,1,4,"Este proyecto de investigación presenta el uso de las trenzas afro como identidad cultural, con la finalidad de rescatar y fortalecer la trasmisión del conocimiento tradicional de estas, …",http://repository.unipiloto.edu.co/bitstream/handle/20.500.12277/10106/Trenzas%20afro%20como%20identidad%20cultural....pdf?sequence=1,"https://scholar.google.com/scholar?q=related:3RDmx9Ya4U4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,DI Cantor Martín,"Representaciones sociales sobre identidad cultural de los niños, niñas y sus padres venezolanos, desde sus experiencias migratorias.",2021,,repository.udistrital.edu.co,https://repository.udistrital.edu.co/handle/11349/27739,,839,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"… analizar las representaciones sociales sobre identidad cultural en un grupo de niños y … percepciones y representaciones sociales sobre identidad cultural, construidas incluso antes de …",https://repository.udistrital.edu.co/bitstream/handle/11349/27739/CantorMart%C3%ADnDeysyIsadora2021.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:7EHJJdXBpWYJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,BC Roca,Más allá del patrimonio arquitectónico: la ciudad histórica como imagen simbólica de una identidad cultural en construcción,2007,Isla de Arriarán: revista cultural y científica,dialnet.unirioja.es,https://dialnet.unirioja.es/descarga/articulo/3045495.pdf,"https://scholar.google.com/scholar?cites=14146800879507239025&as_sdt=2005&sciodt=0,5&hl=en",840,09/05/22 09:46,PDF,,,,,,,,1,0.07,1,1,15,"… a construir nuestra propia identidad cultural. La identidad cultural de una comunidad que se … La identidad cultural se funda necesariamente sobre significados, comportamientos y …",https://dialnet.unirioja.es/descarga/articulo/3045495.pdf,"https://scholar.google.com/scholar?q=related:cXA2a3KIU8QJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,A Rodríguez-Pose,De la identidad cultural a la vindicación económica,2000,Revista de Libros,eprints.lse.ac.uk,http://eprints.lse.ac.uk/id/eprint/31041,,841,09/05/22 09:46,,,,,,,,,0,0.00,0,1,22,El auge del regionalismo y de la descentralización administrativa en un buen número de Estados puede ser considerado como uno de los cambios institucionales más importantes que …,,
0,"MT González Martínez, CAE Pérez Contreras",Alfarería en greda como metodología para potenciar la identidad cultural en niños y niñas Pehuenches,2020,,repositorio.udec.cl,http://repositorio.udec.cl/handle/11594/641,,842,09/05/22 09:46,,,,,,,,,0,0.00,0,2,2,… El propósito de esta investigación es potenciar la identidad cultural mapuche pehuenche … de ellos es que se extrae el siguiente artículo respecto a la formación de identidad cultural: …,http://repositorio.udec.cl/jspui/bitstream/11594/641/1/Gonzalez_Perez_Educ_Parvularia-2020-convertido.pdf,"https://scholar.google.com/scholar?q=related:8wfxMcoPuDgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,IF Peña,Aproximación Teórica a la identidad cultural/Theoretical approach to cultural identity,,academia.edu,,https://www.academia.edu/download/57743881/Aproximacion_Teorica_a_la_identidad_cultural.pdf,,843,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,1,,"… connotación de identidad cultural cuando se manifiesta a través de un grupo social, cuando … Cuando se hace referencia a aquellos hombres que son portadores de la identidad cultural …",https://www.academia.edu/download/57743881/Aproximacion_Teorica_a_la_identidad_cultural.pdf,"https://scholar.google.com/scholar?q=related:MY1PFk-CER4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"IV Ziarrusta, AA Gómez",Los paisajes y su reverso: identidad cultural y estética en la percepción del territorio vasco,2007,Fabrikart,ojs.ehu.eus,https://ojs.ehu.eus/index.php/Fabrikart/article/view/2235/1853,"https://scholar.google.com/scholar?cites=14607638331357890653&as_sdt=2005&sciodt=0,5&hl=en",844,09/05/22 09:46,PDF,,,,,,,,1,0.07,1,2,15,"Más concretamente, desde los conocimientos que nos sumergen de lleno en el campo del arte y la estética, a menudo hemos oído que la palabra paisaje significa una pequeña …",https://ojs.ehu.eus/index.php/Fabrikart/article/view/2235/1853,"https://scholar.google.com/scholar?q=related:XYj386rBuMoJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,WJ Cely Rojas,Fortalecimiento de la identidad cultural a través de las danzas tradicionales del departamento de Boyacá mediante el uso de las TIC,2021,,repositorio.uptc.edu.co,https://repositorio.uptc.edu.co/handle/001/8506,,845,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"… de manera negativa en su identidad cultural, dado que no se da … el fortalecimiento de la identidad cultural, se pudo concluir … el afianzamiento de la identidad cultural de los estudiantes, …",https://repositorio.uptc.edu.co/bitstream/001/8506/1/Fortalecimiento_identidad_cultural.pdf,
0,AM Espinoza Salinas,"Identidad cultural y patrimonio cultural en el sitio arqueológico de Vichama, distrito de Végueta, 2018",2018,,repositorio.uap.edu.pe,https://repositorio.uap.edu.pe/handle/20.500.12990/7223,,846,09/05/22 09:46,,,,,,,,,0,0.00,0,1,4,… conocer la relación que existe entre la identidad cultural y el patrimonio cultural en el Sitio … por objetivo conocer la relación entre las variables identidad cultural y patrimonio cultural. …,https://repositorio.uap.edu.pe/xmlui/bitstream/handle/20.500.12990/7223/Tesis_Identidad_Cultural_Patrimonio_Cultural_Arqueologico.pdf?sequence=1&isAllowed=y,
0,P Moreno Jiménez,La identidad cultural en las revistas de arquitectura: nueva forma y arquitecturas bis,2021,,digibug.ugr.es,https://digibug.ugr.es/handle/10481/71884,,847,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"… Nueva Forma y Arquitecturas Bis han conformado, con el paso del tiempo, un claro ejemplo de expresión de la identidad cultural arquitectónica española, aunque desde dos …",https://digibug.ugr.es/bitstream/handle/10481/71884/Moreno_Jim%C3%A9nez__Patricia.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:gOylmaDdmcEJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
4,"AR Sedano, FA Masota","Identidad, coexistencia y familia",2004,ESE: Estudios sobre educación.,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=931144,"https://scholar.google.com/scholar?cites=8858598850110843881&as_sdt=2005&sciodt=0,5&hl=en",848,09/05/22 09:46,,,,,,,,,4,0.22,2,2,18,… La búsqueda afanosa de la identidad cultural y personal se acentúa en un mundo … La búsqueda afanosa de la identidad cultural y personal se acentúa en un mundo globalizado. La …,,"https://scholar.google.com/scholar?q=related:6WuKJLgQ8HoJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
2,"DA Cipagauta Saenz, LF Roa Roa, L López Rivera",Estrategia didáctica para contribuir a la identidad cultural desde la música llanera a través de encuentros de saberes con estudiantes de distintas culturas urbanas.,2016,,repository.uniminuto.edu,https://repository.uniminuto.edu/handle/10656/4894,"https://scholar.google.com/scholar?cites=6507944651806634626&as_sdt=2005&sciodt=0,5&hl=en",849,09/05/22 09:46,,,,,,,,,2,0.33,1,3,6,"… identidad cultural, y ya que en el presente trabajo de investigación se pretende contribuir al fortalecimiento de la identidad cultural … aprender y fortalecer su identidad cultural a través de …",https://repository.uniminuto.edu/jspui/bitstream/10656/4894/1/TEA_CipagutanSaenzDaniel_2016.pdf,"https://scholar.google.com/scholar?q=related:gnLWJC7dUFoJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,M Restrepo Aguirre,""" Culto"" Portando identidad, Línea de accesorios en cuero con identidad cultural",2018,,repositorio.ucp.edu.co,http://repositorio.ucp.edu.co/handle/10785/5275,,850,09/05/22 09:46,,,,,,,,,0,0.00,0,1,4,"… proceso de innovación en una línea de accesorios en cuero tipo artesanal, para generar un aporte estético, de recontextualización de material y permitir mostrar una identidad cultural …",,
0,JR Peláez Batallas,Estudio y diseño arquitectónico de un centro de identidad cultural para el cantón Durán,2019,,repositorio.ug.edu.ec,http://repositorio.ug.edu.ec/handle/redug/43427,,851,09/05/22 09:46,,,,,,,,,0,0.00,0,1,3,"… de un centro de identidad cultural, que beneficie a los moradores del cantón Durán, en mayor escala a la cabecera cantonal. Mediante la identidad cultural del cantón que se puede …",http://repositorio.ug.edu.ec/bitstream/redug/43427/1/CENTRO%20DE%20IDENTIDAD%20CULTURAL%20PARA%20EL%20CANTON%20DURAN.pdf,"https://scholar.google.com/scholar?q=related:G8mjq3gXV_EJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,FH Gálvez,"El Arte como Metodología de Enseñanza en la Educación formal; para fomentar: Pensamiento divergente, Gestión emocional e Identidad cultural",2018,ReiDoCrea: Revista electrónica de investigación y …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=7179909,"https://scholar.google.com/scholar?cites=11155339925682555787&as_sdt=2005&sciodt=0,5&hl=en",852,09/05/22 09:46,,,,,,,,,1,0.25,1,1,4,El presente trabajo indaga sobre los diversos acontecimientos y cuestionamientos sobre la evolución y desarrollo de la educación; y su correlación con los factores sociales y …,,"https://scholar.google.com/scholar?q=related:i4sKE4-6z5oJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,EC Cogollos,MECANISMOS DE CONSTRUCCIÓN DE LA IDENTIDAD CULTURAL,,bvirtual.ucol.mx,,http://bvirtual.ucol.mx/descargables/378_mecanismos_de_contruccion.pdf,,853,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,1,,"… Este autor ve en los medios unas herramientas que nos permitirán recrear nuestra identidad cultural, y afirma que la cultura de masas no tiene que ser un fenómeno temido o …",http://bvirtual.ucol.mx/descargables/378_mecanismos_de_contruccion.pdf,"https://scholar.google.com/scholar?q=related:-UmVgvHOIoQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,LJ Vianna,La identidad cultural en las poesías de los Goliardos,2013,Ponta de Lança: Revista Eletrônica de História …,scholar.archive.org,https://scholar.archive.org/work/rjlodmnt5vaefpkfvsqnj4sgi4/access/wayback/https://seer.ufs.br/index.php/pontadelanca/article/viewFile/3358/2949,"https://scholar.google.com/scholar?cites=17899813211703453908&as_sdt=2005&sciodt=0,5&hl=en",854,09/05/22 09:46,PDF,,,,,,,,1,0.11,1,1,9,"… goliardos vivían surge en la documentación, lo que supone una identidad cultural entre los … adecuado buscar su identidad cultural en los personajes que hacían parte del grupo, sino …",https://scholar.archive.org/work/rjlodmnt5vaefpkfvsqnj4sgi4/access/wayback/https://seer.ufs.br/index.php/pontadelanca/article/viewFile/3358/2949,"https://scholar.google.com/scholar?q=related:1KhtXUfpaPgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,AS Pérez,La necesidad de preservar la identidad cultural de Crevillent,2015,"Crevillent, la etnografía de un pueblo.",rua.ua.es,https://rua.ua.es/dspace/bitstream/10045/117547/1/Crevillent_01.pdf#page=7,,855,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,1,7,"… a una comunidad, recuperando con ello la identidad cultural, como forma de crecimiento y desarrollo de nuestro pueblo. Esta identidad cultural basa su importancia en ser el conducto …",https://rua.ua.es/dspace/bitstream/10045/117547/1/Crevillent_01.pdf#page=7,"https://scholar.google.com/scholar?q=related:J866wLpVTTEJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,A Satorre Pérez,La necesidad de preservar la identidad cultural de Crevillent,2015,,rua.ua.es,http://rua.ua.es/dspace/handle/10045/117503,,856,09/05/22 09:46,,,,,,,,,0,0.00,0,1,7,"… a una comunidad, recuperando con ello la identidad cultural, como forma de crecimiento y desarrollo de nuestro pueblo. Esta identidad cultural basa su importancia en ser el conducto …",http://rua.ua.es/dspace/bitstream/10045/117503/1/Crevillent_01_01.pdf,"https://scholar.google.com/scholar?q=related:2YTP8v9tdXQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"JR Martínez, RG Mira",IDENTIDAD CULTURAL Y LINGÜÍSTICA EN GALICIA1,2003,… e individuos bilingües: actas do I …,ssl.webs.uvigo.es,http://ssl.webs.uvigo.es/actas1997/01/Romay.pdf,,857,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,2,19,"… En el tipo bilingüe de identidad cultural autonómica (CA-Bilingüe) se repetirá este patrón de creencias pero un poco atenuado, como era de esperar, ya que bajan sólo muy poco las …",http://ssl.webs.uvigo.es/actas1997/01/Romay.pdf,"https://scholar.google.com/scholar?q=related:zLRwyQklF8cJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,TP Fierro,"COLOMBIA,¿ AVERGONZADA DE SU IDENTIDAD CULTURAL?",,repository.ucc.edu.co,,https://repository.ucc.edu.co/bitstream/20.500.12494/13606/1/2019_identidad_apropiacion_desarraigo.pdf,,858,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,1,,"Es casi innegable que uno de los grandes sueños de las personas en Colombia incluido los niños, es haber nacido en otro país; un país “desarrollado”, sin problemas, con “más” …",https://repository.ucc.edu.co/bitstream/20.500.12494/13606/1/2019_identidad_apropiacion_desarraigo.pdf,"https://scholar.google.com/scholar?q=related:pgsco1KZc6oJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
2,JA Norrild,"Reseña de"" TURISMO. ENTRE EL OCIO Y EL NEG-OCIO Identidad cultural y desarrollo económico en América Latina y el MERCOSUR"" de Octavio Getino.",2005,Estudios y Perspectivas en Turismo,redalyc.org,https://www.redalyc.org/pdf/1807/180713885004.pdf,"https://scholar.google.com/scholar?cites=11592788879433621505&as_sdt=2005&sciodt=0,5&hl=en",859,09/05/22 09:46,PDF,,,,,,,,2,0.12,2,1,17,"El libro ofrece un análisis crítico de la actividad turística latinoamericana y caribeña, haciendo hincapié en la historia de estas regiones y la constante explotación a la que han sido …",https://www.redalyc.org/pdf/1807/180713885004.pdf,"https://scholar.google.com/scholar?q=related:AWC9ihDc4aAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,FR Cascante,"Memoria histórica e identidad cultural en el ensayo centroamericano: el caso de Guatemala, las líneas de su mano",2013,Revista Comunicación,revistas.tec.ac.cr,https://revistas.tec.ac.cr/index.php/comunicacion/article/view/1253,"https://scholar.google.com/scholar?cites=16300442198452218610&as_sdt=2005&sciodt=0,5&hl=en",860,09/05/22 09:46,,,,,,,,,1,0.11,1,1,9,"… analizar las constantes conformadoras de identidad cultural y el fenómeno de la memoria … Planteamos como hipótesis que a) en Guatemala, las líneas de su mano, la identidad cultural …",https://revistas.tec.ac.cr/index.php/comunicacion/article/download/1253/1157,"https://scholar.google.com/scholar?q=related:8iqI6NDNNuIJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"B Gutiérrez, L Quinatoa, J Villacis, VE Olalla",RECONOCIMIENTO Y SENSIBILIZACIÓN DE LA IDENTIDAD CULTURAL DE LA UNIDAD EDUCATIVA DEL MILENIO INTERCULTURAL BILINGÜE CHIBULEO,2017,Ciencia Digital,cienciadigital.org,https://cienciadigital.org/revistacienciadigital2/index.php/CienciaDigital/article/view/43,"https://scholar.google.com/scholar?cites=12381149885603195612&as_sdt=2005&sciodt=0,5&hl=en",861,09/05/22 09:46,,,,,,,,,1,0.20,0,4,5,… La identidad cultural está dada desde el nacimiento por la … para saber que la identidad cultural está arraigada a nuestros … tratando de arraigar y fomentar más su identidad cultural. …,https://cienciadigital.org/revistacienciadigital2/index.php/CienciaDigital/article/download/43/42,"https://scholar.google.com/scholar?q=related:3Co_Cjmu0qsJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"M Mora Torres, MG Villar García",Los Efectos de la Globalización en la Identidad Cultural de la Etnia Mazahua del Estado de México. Caso: Jiquipilco. Una aportación desde la disciplina del diseño,2015,,ru.iiec.unam.mx,http://ru.iiec.unam.mx/3022/,"https://scholar.google.com/scholar?cites=3655358893874964864&as_sdt=2005&sciodt=0,5&hl=en",862,09/05/22 09:46,,,,,,,,,1,0.14,1,2,7,"… , Estado de México y proponer desde la disciplina del diseño una estrategia que promueva los valores simbólicos que por años les han permitido mantener una identidad cultural a …",http://ru.iiec.unam.mx/3022/1/Eje10-042-Mora-Villar.pdf,"https://scholar.google.com/scholar?q=related:gGn7C4xxujIJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"AAS Osorio, ACG Ávalos, ...","Fortaleza Nuestra Señora de los Ángeles de Jagua, su papel en la conformación de la identidad cultural cienfueguera",2021,… Científica Estudiantil de …,inmedsur.cfg.sld.cu,http://www.inmedsur.cfg.sld.cu/index.php/inmedsur/article/view/172,,863,09/05/22 09:46,,,,,,,,,0,0.00,0,3,1,"Introducción: la fortaleza Nuestra Señora de los Ángeles de Jagua se encuentra situada a la entrada de la bahía de Cienfuegos, zona centro sur de la Isla de Cuba, en una comunidad …",http://www.inmedsur.cfg.sld.cu/index.php/inmedsur/article/download/172/130,"https://scholar.google.com/scholar?q=related:1SdBkNpc9WIJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,LM Altamirano Jaguaco,"El uso de la medicina tradicional y su influencia en la identidad cultural del Cantón Mejía, Provincia de Pichincha",2021,,repositorio.utc.edu.ec,http://repositorio.utc.edu.ec/handle/27000/7811,,864,09/05/22 09:46,,,,,,,,,0,0.00,0,1,1,"La medicina tradicional es una práctica desde tiempos inmemorables, en la actualidad es utiliza de forma empírica por los curanderos, de la parroquia de Machachi, la presente …",http://repositorio.utc.edu.ec/bitstream/27000/7811/1/PC-002019.pdf,"https://scholar.google.com/scholar?q=related:pDg8LwwvI54J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"LD Moreno Mora, KJ Sánchez Pérez",Identidad cultural de la comunidad Misak Misak en la Misakyá de la Ciudad de Bogotá,2019,,repository.uniminuto.edu,https://repository.uniminuto.edu/handle/10656/10278,,865,09/05/22 09:46,,,,,,,,,0,0.00,0,2,3,"… comunidades indígenas, la pérdida de la identidad cultural se ha incrementado en ellas, … , en donde se analizó el significado de la identidad cultural del pueblo indígena Misak, y se …",https://repository.uniminuto.edu/xmlui/bitstream/handle/10656/10278/TE.GA_MorenoLaura-S%C3%A1nchezKatherin_2019.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:CJO2LDAbjxIJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"C Quintero, M Ferrer, T Pérez",Identidad Cultural y Espacio Público I,,sistemamid.com,,https://sistemamid.com/panel/uploads/biblioteca/7097/7098/7110/7112/82811.pdf,,866,09/05/22 09:46,PDF,,,,,,,,0,0.00,0,3,,"El espacio público se encuentra en un estado de degradación, y el espacio calle, ha perdido significado y valoración dentro de la ciudad, se ha ido reduciendo a un elemento que …",https://sistemamid.com/panel/uploads/biblioteca/7097/7098/7110/7112/82811.pdf,"https://scholar.google.com/scholar?q=related:UYhSwmGqd0gJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
